geometry;hub;index_right;stop_id
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;14441;75050
POLYGON ((52.6775375892 4.90851325321, 52.6775375892 4.91001325321, 52.6785375892 4.91001325321, 52.6785375892 4.90851325321, 52.6775375892 4.90851325321));15.07;52867;stoparea:18255
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;49736;547498
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;63830;stoparea:122116
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;10601;644386
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;14379;77380
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;14420;53883
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;16297;53882
POLYGON ((52.690073223 5.18084769559, 52.690073223 5.18684769559, 52.691073223 5.18684769559, 52.691073223 5.18084769559, 52.690073223 5.18084769559));14.07;52872;stoparea:18261
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;27279;744393
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;50377;stoparea:216417
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;1592;744439
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;53120;stoparea:216440
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;29257;644416
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;33579;644415
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;59137;stoparea:194756
POLYGON ((52.46841155159998 4.80441135693, 52.46841155159998 4.80591135693, 52.46991155160001 4.80591135693, 52.46991155160001 4.80441135693, 52.46841155159998 4.80441135693));13.03;14389;644411
POLYGON ((52.45712099999999 4.805414, 52.45712099999999 4.806413999999999, 52.458121 4.806413999999999, 52.458121 4.805414, 52.45712099999999 4.805414));13.02;14391;644414
POLYGON ((52.45712099999999 4.805414, 52.45712099999999 4.806413999999999, 52.458121 4.806413999999999, 52.458121 4.805414, 52.45712099999999 4.805414));13.02;14390;644413
POLYGON ((52.45712099999999 4.805414, 52.45712099999999 4.806413999999999, 52.458121 4.806413999999999, 52.458121 4.805414, 52.45712099999999 4.805414));13.02;14198;644412
POLYGON ((52.45712099999999 4.805414, 52.45712099999999 4.806413999999999, 52.458121 4.806413999999999, 52.458121 4.805414, 52.45712099999999 4.805414));13.02;59138;stoparea:194757
